 Ensembl 	HGNC	N1H1_Pool_1	N1H1_Pool_2	N1H1_Pool_3	P1A8_Pool_1	P1A8_Pool_2	P1A8_Pool_3
ENSG00000103343	ZNF174	167	99	114	285.95	299	352
ENSG00000103351	CLUAP1	726	704	694.99	1029	953.25	1187
ENSG00000103353	UBFD1	2550	2320	2550	2928.91	3125	3481
ENSG00000103355	PRSS33	0	0	0	0	0	0
ENSG00000103356	EARS2	741	630	691	659.09	687	740
ENSG00000103363	TCEB2	1546	1368	1382	2108	1936	2296
ENSG00000103365	GGA2	4363	4665	3786.95	3842	4289	4503
ENSG00000103375	AQP8	0	0	0	2	0	0
ENSG00000103381	CPPED1	994	888	989	1762	1824	2114
ENSG00000103404	USP31	1274	1154	1218	1261	1334	1660
ENSG00000103415	HMOX2	1000	747	892	1209	1203	1256
ENSG00000103423	DNAJA3	1608	1339	1508	1466	1488	1738
ENSG00000103426	CORO7	0	0	0	0	3.92	0
ENSG00000103429	BFAR	3097	2762	2751	2643	2595	3157
ENSG00000103449	SALL1	183	144	171	152	197	173
ENSG00000103460	TOX3	0	0	0	225	217	215
ENSG00000103472	RRN3P2	1.03	0	1	1	0	1
ENSG00000103479	RBL2	7397.1	6836.61	6844.56	7208.62	7538.95	8890.22
ENSG00000103485	QPRT	5772.83	5253	5224	5653	5159	6496
ENSG00000103489	XYLT1	1	3	0	0	0	0
ENSG00000103490	PYCARD	135	125	95	37	29	47
ENSG00000103494	RPGRIP1L	1244	1149	1199	1310	1435	1712
ENSG00000103495	MAZ	3817.59	3261.17	3582.14	4664.04	4617.39	5349.89
ENSG00000103496	STX4	1055	965	957	869	836	990
ENSG00000103502	CDIPT	1082	944	1120	1660	1686	2038
ENSG00000103507	BCKDK	3211	3305	2518	1874	1875	1928
ENSG00000103510	KAT8	585	515	581	621	632	599
ENSG00000103512	NOMO1	4391.52	3757.71	4052.61	4367.82	4644.19	5344.26
ENSG00000103522	IL21R	17	17	28	33.25	19	41
ENSG00000103528	SYT17	1	4	1	8	7	1
ENSG00000103534	TMC5	0	1	1	1	2	2
ENSG00000103540	CCP110	1334	1193	1214	1608	1673	2084
ENSG00000103544	C16orf62	2424	2221	2191	1917.33	2037	2363
ENSG00000103546	SLC6A2	0	0	0	0	0	0
ENSG00000103549	RNF40	2905.89	2666.18	2672.8	2297.96	2421.82	2619.69
ENSG00000103550	C16orf88	839.03	669.56	877.86	940.64	1030.24	1161.38
ENSG00000103569	AQP9	0	0	0	0	0	0
ENSG00000103591	AAGAB	1618	1162	1714	2426	2335	2852
ENSG00000103599	IQCH	67	80	76.06	104	100	121
ENSG00000103642	LACTB	753	546	621	823	830	1026
ENSG00000103647	CORO2B	1075	929	1291	50	57	50
ENSG00000103653	CSK	802	720	825	1152	1242	1259
ENSG00000103657	HERC1	1346	1165	1373	996	1524	1890.15
ENSG00000103671	TRIP4	1038	896	876	1190	1113	1397
ENSG00000103707	MTFMT	286	225	215	286	310	354
ENSG00000103710	RASL12	0	4	0	3	0	0
ENSG00000103723	AP3B2	3	4	6	10	8	11
ENSG00000103740	ACSBG1	20.48	19.74	20.41	8.91	10.51	11.7
ENSG00000103742	IGDCC4	199	219	218	165	182	179
ENSG00000103769	RAB11A	8159	6638	7061	8613	8285	10254
ENSG00000103811	CTSH	665	561	490	1559	1443	1685
ENSG00000103832		2	1	3	0	1	0
ENSG00000103852	TTC23	941	833	875.75	971.15	997.7	1076.59
ENSG00000103855	CD276	1428	1122	1188	1596	1631	1732
ENSG00000103876	FAH	681	726	737	801	752	844
ENSG00000103888	KIAA1199	28	15	9	14	16	20
ENSG00000103932	RPAP1	892	904	853	750	831	867
ENSG00000103942	HOMER2	1000	938	947	347	353	416
ENSG00000103966	EHD4	1574	1164	1397	3173	3105	3814
ENSG00000103978	TMEM87A	3411.17	3189	3009.27	2229.92	2345.45	2663.36
ENSG00000103994	ZFP106	3631	3124	3529	2808	3288	4258
ENSG00000103995	CEP152	946	1172	900	734	805	813
ENSG00000104043	ATP8B4	1	1	0	1	0	0
ENSG00000104044	OCA2	0	1	0	0	0	0
ENSG00000104047	DTWD1	456	410	420	519	508	576
ENSG00000104055	TGM5	10	12	8	16	9	11
ENSG00000104059	FAM189A1	15	6	8	0	3	1
ENSG00000104064	GABPB1	695	563	631	822	714	875
ENSG00000104067	TJP1	2968	2328	2916	2742	3052	4000
ENSG00000104081	BMF	634	506	549.33	1288	1288	1333
ENSG00000104093	DMXL2	1484	1478	1262	881	1144	1326
ENSG00000104112	SCG3	2	0	2	0	0	0
ENSG00000104129	DNAJC17	242	263	232	342.14	344.79	425.31
ENSG00000104131	EIF3J	2782	1963	2607	2899	2849	3492
ENSG00000104133	SPG11	2251	1993	2143	2003	2248	2680
ENSG00000104140	RHOV	13	19	15	6	17	26
ENSG00000104142	VPS18	1382	1067	1230	1274	1335	1452
ENSG00000104147	OIP5	414.25	337.04	361.5	510.39	423.73	599.22
ENSG00000104154	SLC30A4	624	381	460	548	667	766
ENSG00000104164	PLDN	4762.97	4165.95	3914.91	3022.97	3110	3739
ENSG00000104177	MYEF2	2215	1898	2103.94	2526	2777	3086.88
ENSG00000104205	SGK3	444	359.77	400.54	337.99	382.03	509.29
ENSG00000104213	PDGFRL	522.21	540.09	426	449	419	601.26
ENSG00000104218	CSPP1	723	602	667.98	600	619.95	700
ENSG00000104219	ZDHHC2	1944	1445	1777	2739	2920	3489
ENSG00000104221	BRF2	364.57	326.75	369.83	403.54	359.03	383.39
ENSG00000104228	TRIM35	606	359	435	610	615	617
ENSG00000104231	ZFAND1	1268	1003	1127	908.26	876	947
ENSG00000104237	RP1	3	9	6	38	28	28
ENSG00000104267	CA2	278	258	199	522	440	545
ENSG00000104290	FZD3	483	423	415	300	331	357
ENSG00000104299	INTS9	386	380	384	430	452	551
ENSG00000104312	RIPK2	399	247	273	607	617	772
ENSG00000104313	EYA1	3	0	0	1	0	0
ENSG00000104320	NBN	2903	2389	2606	3229	3275	4220
ENSG00000104321	TRPA1	1	1	1	0	0	0
ENSG00000104324	CPQ	882	767	682	1474	1429	1708
ENSG00000104325	DECR1	1284	985	1157	1398	1414	1742
ENSG00000104327	CALB1	2	3	2	1	3	2
ENSG00000104331	IMPAD1	11856	9923	9488	5830	6244	7719
ENSG00000104332	SFRP1	855	688	671	678	771	771
ENSG00000104341	LAPTM4B	13513	11542	11718	13032	13484	15945
ENSG00000104343	UBE2W	2075.75	1695.36	1712	1908.65	1853.83	2248
ENSG00000104356	POP1	235	192	192	388	354	405
ENSG00000104361	NIPAL2	106	96	95	123	137	133
ENSG00000104365	IKBKB	1289	1302	1377	1632	1736	1865
ENSG00000104368	PLAT	1497	1374	1470	4177	4499	4769
ENSG00000104369	JPH1	80	84	86	4	1	1
ENSG00000104371	DKK4	0	0	1	0	0	0
ENSG00000104375	STK3	1157	978	1088	786	719	945
ENSG00000104381	GDAP1	230	174	217	351	373	382
ENSG00000104388	RAB2A	3906	3171	3429	3663	3759	4609
ENSG00000104408	EIF3E	10568	9197	8537	6876	6574	8094.75
ENSG00000104412	TTC35	1242	1159	1039	1180	1182	1433
ENSG00000104413	ESRP1	1	0	0	0	2	0
ENSG00000104415	WISP1	18.74	17	17	15	9	18
ENSG00000104419	NDRG1	57173.65	58609	53231.01	15365	16684	17782
ENSG00000104427	ZC2HC1A	646	567	604	631	646	725
ENSG00000104432	IL7	43	31	56	152	122	149
ENSG00000104435	STMN2	0	0	0	0	0	1
ENSG00000104442	ARMC1	1955	1556	1579	1735	1851	2201
ENSG00000104447	TRPS1	478	444	466	479	524	664
ENSG00000104450	SPAG1	336.03	225	288	1024.19	957.11	1283
ENSG00000104472	CHRAC1	1565	1238	1295	1445	1536	1843
ENSG00000104490	NCALD	149	137	134	194	249	229
ENSG00000104497	SNX16	1534	1279	1333	680	784	880
ENSG00000104499	GML	0	0	0	0	0	0
ENSG00000104517	UBR5	3966.4	3748.87	3987.26	2713.74	3690.78	4543.65
ENSG00000104518	GSDMD	1144	1061	1032	1596	1462	1856
ENSG00000104522	TSTA3	493	341	516	820	763	864
ENSG00000104524	PYCRL	156	113	198	337	294	373
ENSG00000104529	EEF1D	3744	3274	3516.11	3755.24	3670.27	4457.97
ENSG00000104537	ANXA13	5	1	2	26	30	29
ENSG00000104549	SQLE	6176	4769	5702	7121	7502	8667
ENSG00000104611	SH2D4A	520	383	451	614	624	749
ENSG00000104613	INTS10	836	645	844	980	886	1124
ENSG00000104626	ERI1	2503	2003	2459	2374	2500	3134
ENSG00000104635	SLC39A14	5362	4174	4951	6111	6377	7761
ENSG00000104643	MTMR9	903.96	668.97	770	902	907.99	1195.96
ENSG00000104660	LEPROTL1	1445	1157	1526	1444	1459	1779
ENSG00000104671	DCTN6	1285	1165	1004	1474	1376	1590
ENSG00000104679	R3HCC1	569	582	508	606	587	715
ENSG00000104687	GSR	2289	1985	2016	3496	3538	4096
ENSG00000104689	TNFRSF10A	251	208.76	202.66	417	446.49	461.78
ENSG00000104691	UBXN8	195	190	199	205	233	239
ENSG00000104695	PPP2CB	4835	3862	4377	4892	4702	5625
ENSG00000104714	ERICH1	541	505	515	381	486	438
ENSG00000104722	NEFM	3	1	0	0	0	0
ENSG00000104723	TUSC3	3612	3072	3075	3195	3266	3934
ENSG00000104725	NEFL	0	0	0	0	3	0
ENSG00000104728	ARHGEF10	2841	2662.99	2726	1828	1934	2162
ENSG00000104731	KLHDC4	628.14	597.08	752.9	907.04	1065.95	997.94
ENSG00000104738	MCM4	9202.92	7888	8160	9265	9440	11182
ENSG00000104755	ADAM2	0	0	0	0	0	0
ENSG00000104756	KCTD9	3798.86	3200.77	3108.69	2692.82	2789.74	3351.8
ENSG00000104760	FGL1	0	0	0	0	0	0
ENSG00000104763	ASAH1	3190	2531	2771.2	2528	2551	2932
ENSG00000104765	BNIP3L	30095.99	26495	25094.54	15337.54	16184.25	17658.06
ENSG00000104774	MAN2B1	1444	1173.43	1224	1724.7	1662	1898.43
ENSG00000104783	KCNN4	63	52	62	300	256	304
ENSG00000104804	TULP2	0	0	0	0	0	0
ENSG00000104805	NUCB1	5596	5162	5050	6125	5952	6931
ENSG00000104808	DHDH	36	24	14	10	7	16
ENSG00000104812	GYS1	4968	5712	3649	2322	2417	2624
ENSG00000104814	MAP4K1	3	9	6	5	14	6
ENSG00000104818	CGB2	0	0	0	0	0	0
ENSG00000104823	ECH1	1783.67	1888	1562.62	2300	2251	2558
ENSG00000104824	HNRNPL	7187.66	6599	6514.57	7339	7569	8263
ENSG00000104825	NFKBIB	355	294	347	436	406	474
ENSG00000104826	LHB	0	0	2	3	1	3
ENSG00000104827	CGB	0	0	0	0	0	0
ENSG00000104833	TUBB4A	198	234.53	212	62	62	69.5
ENSG00000104835	FBXO17	389.52	394.19	364.83	441.66	444.43	509.94
ENSG00000104848	KCNA7	0	0	0	1	0	0
ENSG00000104852	SNRNP70	3697	3864	3748	3611	3498	3631
ENSG00000104853	CLPTM1	2717	2308	2215	2261	2096	2520
ENSG00000104856	RELB	276	241	220	390	371	569
ENSG00000104859	CLASRP	532	558	551	432	423	398
ENSG00000104863	LIN7B	53	65	42	50	34	54
ENSG00000104866	PPP1R37	1128	1129	953	758	671	856
ENSG00000104870	FCGRT	2393	2115	2105	3729	3290	4051
ENSG00000104872	PIH1D1	1662.02	1726	1521	1895.03	1731.05	2040.12
ENSG00000104879	CKM	1	0	0	1	0	1
ENSG00000104880	ARHGEF18	1900	1692	1639	2282	2351	2697.28
ENSG00000104881	PPP1R13L	739	1122	599	578	581	577
ENSG00000104883	PEX11G	36	28	31	101	89	94
ENSG00000104884	ERCC2	982.82	838.8	1009.96	1045.98	1001.94	1153
ENSG00000104885	DOT1L	1854.03	1661.91	1676.02	1099.98	1084	1184.71
ENSG00000104886	PLEKHJ1	514.98	475.09	525.98	687.03	591	760.33
ENSG00000104888	SLC17A7	1	5	3	4	1	7
ENSG00000104889	RNASEH2A	1471	1377	1231	1620	1350	1814
ENSG00000104892	KLC3	17.18	13.2	4.04	3.02	4.06	0
ENSG00000104894	CD37	23	26	26	6	11	11
ENSG00000104897	SF3A2	992.99	1043	864	1196.99	1113	1243.97
ENSG00000104899	AMH	9	13	18	12	12	5
ENSG00000104901	DKKL1	0	1	1	2	1	0
ENSG00000104903	LYL1	16	8	4	10	10	17
ENSG00000104904	OAZ1	8371.5	7380.55	7097.39	8110.87	7395.33	9148.21
ENSG00000104907	TRMT1	643	753	759	584	549	546
ENSG00000104915	STX10	549	494	544	821	761	943
ENSG00000104918	RETN	0	0	0	0	0	0
ENSG00000104921	FCER2	0	0	0	0	0	0
ENSG00000104936	DMPK	698.98	787.9	735	1255.97	1153.98	1115.99
ENSG00000104938	CLEC4M	0	0	0	0	0	0
ENSG00000104941	RSPH6A	0	0	0	1	0	1
ENSG00000104946	TBC1D17	941.45	903.57	910.26	1194.19	1258.3	1324.66
ENSG00000104951	IL4I1	41.16	34.85	23.01	303	316	398
ENSG00000104953	TLE6	50	48	40	52	66	51
ENSG00000104957	CCDC130	458	533	433	496	487	450
ENSG00000104960	PTOV1	2275.61	2252.79	2111.08	2473.71	2300	2500.4
ENSG00000104964	AES	6009.08	4984.13	5241.23	7151.54	6529.91	7835.91
ENSG00000104967	NOVA2	0	0	0	3	1	5
ENSG00000104969	SGTA	1704	1596	1628	2012	1903	2275
ENSG00000104970	KIR3DX1	0	0	0	0	0	0
ENSG00000104972	LILRB1	0	0	0	1	0	0
ENSG00000104973	MED25	671.19	648.29	594.68	760.24	705.44	812.43
ENSG00000104974	LILRA1	0	0	0	0	0	0
ENSG00000104976	SNAPC2	169	168	188	212	252	258
ENSG00000104979	C19orf53	1169	1059	1021	994	945	1113
ENSG00000104980	TIMM44	766	643	584	596	580	734
ENSG00000104983	CCDC61	154	155	169	192	207	209
ENSG00000104998	IL27RA	443	328	476	439	409	486
ENSG00000105011	ASF1B	2181	1809	2053	3165	2943	3676
ENSG00000105048	TNNT1	31	18	31	0	0	2
ENSG00000105053	VRK3	743	736	579	797	881	788
ENSG00000105058	FAM32A	2092	1888	1955	2357	2240	2651
ENSG00000105063	PPP6R1	2164.03	1801.01	2015.33	2298.32	2367.67	2591.54
ENSG00000105072	C19orf44	182.9	221.6	216.65	285.39	242.44	240.06
ENSG00000105085	MED26	395	298	256	291	293.69	371
ENSG00000105088	OLFM2	2	0	2	3	4	2
ENSG00000105122	RASAL3	9	5	8	0	1	0
ENSG00000105127	AKAP8	764	697	612	646	672	750
ENSG00000105131	EPHX3	0	0	1	1	1	0
ENSG00000105135	ILVBL	1237	1233	1093	1138	1113	1276
ENSG00000105136	ZNF419	524.87	692.39	575	439.02	424.38	514.8
ENSG00000105137	SYDE1	1846	1714	1404	1413	1364	1515
ENSG00000105141	CASP14	0	0	0	0	0	0
ENSG00000105143	SLC1A6	0	0	0	0	0	0
ENSG00000105146	AURKC	10	7	2	7	13	5
ENSG00000105171	POP4	723	625	631	718	633	848
ENSG00000105173	CCNE1	111	77	136	160	145	200
ENSG00000105176	URI1	1355	1140	1146	1187	1251	1455
ENSG00000105185	PDCD5	1127	1043	1054	1320	1274	1583
ENSG00000105186	ANKRD27	1176	1039	1091	1129	1168	1292
ENSG00000105193	RPS16	8340	7657	7337	6841	6515	7092
ENSG00000105197	TIMM50	859	763	801	768	772	941
ENSG00000105198	LGALS13	0	0	0	0	0	0
ENSG00000105202	FBL	5043	4818	4322	4296	4272	4422
ENSG00000105204	DYRK1B	643	667	621	617	618	646
ENSG00000105205	CLC	0	0	0	0	0	0
ENSG00000105219	CNTD2	0	1	1	0	0	0
ENSG00000105220	GPI	17679.98	16823	16004.46	13827	14524.97	14560.98
ENSG00000105221	AKT2	3176	3463	3071	3432	3414	3926
ENSG00000105223	PLD3	4008	3684	3483	3657	3522	4042
ENSG00000105227	PRX	127	129	129	205	197	245
ENSG00000105229	PIAS4	628	587	515	515	536	531
ENSG00000105245	NUMBL	353	373	329	324	333	352
ENSG00000105246	EBI3	44	46	45	10	14	11
ENSG00000105248	CCDC94	456	427	411	563	491	550
ENSG00000105251	SHD	0	0	0	0	0	0
ENSG00000105254	TBCB	1154.87	1157.27	1045.39	1268.21	1162.44	1381.04
ENSG00000105255	FSD1	260	285	227	277	295	367
ENSG00000105258	POLR2I	422.13	399.73	367.61	439.79	391.56	491.96
ENSG00000105261	OVOL3	0	0	0	0	0	0
ENSG00000105270	CLIP3	958	985	844	719	824	915
ENSG00000105278	ZFR2	0	0	0	0	0	2
ENSG00000105281	SLC1A5	1650	1384	1559	1855	1840	1930
ENSG00000105287	PRKD2	569	503	510	747	697	824
ENSG00000105289	TJP3	9	6	3	14	11	18
ENSG00000105290	APLP1	52	43	46	66	59	72
ENSG00000105298	C19orf29	468.91	413.35	407.13	487.16	423.28	522.63
ENSG00000105321	CCDC9	438	451	407	340	372	391
ENSG00000105323	HNRNPUL1	6761	6098	6150	8777	9102	10203
ENSG00000105325	FZR1	1270	1183	992	1104	1122	1211
ENSG00000105327	BBC3	185	170	140	295	330	316
ENSG00000105329	TGFB1	1419	1315	1417	1154	1018	1107
ENSG00000105339	DENND3	1018	1146	963	1002	1174	1247
ENSG00000105341	ATP5SL	1202	1057	1080	1126	1167	1331
ENSG00000105352	CEACAM4	0	0	0	0	0	0
ENSG00000105355	PLIN3	2726	2266	2407	2328	2399	2661
ENSG00000105357	MYH14	0	0	1	0	0	1
ENSG00000105364	MRPL4	477.84	411	443	587	526.86	627.88
ENSG00000105366	SIGLEC8	0	0	0	0	0	0
ENSG00000105369	CD79A	2	2	1	3	1	3
ENSG00000105370	LIM2	0	0	0	0	0	0
ENSG00000105371	ICAM4	2.47	0	0	0	1	0
ENSG00000105372	RPS19	9406	8820	8894	9932	9346	11529
ENSG00000105373	GLTSCR2	3645	3584	2967	2301	2092	2459
ENSG00000105374	NKG7	0	0	0	1	0	1
ENSG00000105376	ICAM5	46	61	26	43	63	60
ENSG00000105379	ETFB	1302.55	1232	1177.43	1337.78	1308	1453
ENSG00000105383	CD33	2	1	0	0	0	0
ENSG00000105388	CEACAM5	2	2	1	1	1	0
ENSG00000105392	CRX	0	0	0	0	0	0
ENSG00000105393	BABAM1	2043	1736.55	1733	1846	1674	1992
ENSG00000105397	TYK2	2394	2408	2317	2310	2353	2615
ENSG00000105398	SULT2A1	0	0	0	0	0	0
ENSG00000105401	CDC37	3105	3061	2897	3088	3147	3494
ENSG00000105402	NAPA	3460.35	3295.39	3202.12	3155.22	3249.79	3805.91
ENSG00000105404	RABAC1	693	614	590	970	640	1160
ENSG00000105409	ATP1A3	1	1	0	3	1	1
ENSG00000105419	MEIS3	360	366	357	112	117	94
ENSG00000105426	PTPRS	344	357	342	340	380	327
ENSG00000105427	CNFN	34	37	29	11	16	20
ENSG00000105428	ZNRF4	0	0	0	0	0	0
ENSG00000105429	MEGF8	1536	1634	1419	1726	1876	2116
ENSG00000105438	KDELR1	4385	3955	3945.98	4814	4638	5406
ENSG00000105443	CYTH2	1743.59	1842.82	1845.91	2092.49	2078.83	1897.93
ENSG00000105447	GRWD1	878	727.92	926	1068	999.95	1123
ENSG00000105464	GRIN2D	43	34	52	86	88	92
ENSG00000105467	SYNGR4	4	5	8	1	2	2
ENSG00000105472	CLEC11A	364	284	291	29	18	32
ENSG00000105479	CCDC114	2	16	8	2	8	6
ENSG00000105483	CARD8	789.19	835.28	786.11	1055.1	1095.47	1301.05
ENSG00000105486	LIG1	2399	2446	2189	2394	2456	2837
ENSG00000105492	SIGLEC6	0	0	0	0	0	0
ENSG00000105497	ZNF175	631	712	597	569	641	720
ENSG00000105499	PLA2G4C	70	59	64	19	17	17
ENSG00000105501	SIGLEC5	0	0	0	0	0	0
ENSG00000105507	CABP5	0	0	0	0	0	0
ENSG00000105509	HAS1	0	1	1	0	0	0
ENSG00000105514	RAB3D	124.08	138.98	113.86	1387.62	1388.84	1466.62
ENSG00000105516	DBP	683.18	818.25	604.3	583.81	530.15	623.74
ENSG00000105518	TMEM205	885.13	841.65	733.84	1524.25	1397.81	1675.97
ENSG00000105519	CAPS	46	75	60	53	55	55
ENSG00000105520		278	297	259	746	692	760
ENSG00000105523	FAM83E	0	0	0	0	0	0
ENSG00000105538	RASIP1	2	2	2	11	16	24
ENSG00000105549	THEG	0	0	0	0	0	0
ENSG00000105550	FGF21	0	0	0	0	0	0
ENSG00000105552	BCAT2	778	701	664	627	618	718
ENSG00000105556	MIER2	456	332	392	380	410	408
ENSG00000105559	PLEKHA4	2624	2702	2345	1547	1782	2030
ENSG00000105568	PPP2R1A	9352	8572	7824	9399	9152	10265
ENSG00000105576	TNPO2	2693	2467	2540	2967	3086	3206
ENSG00000105583	WDR83OS	1717.96	1539.86	1545.92	1791.89	1769.26	2010.02
ENSG00000105605	CACNG7	0	0	0	0	0	0
ENSG00000105607	GCDH	298	246	286.2	290.09	253.11	342
ENSG00000105609	LILRB5	0	0	0	0	0	0
ENSG00000105610	KLF1	0	0	0	0	0	0
ENSG00000105612	DNASE2	1933	1681.94	1694	1498	1338	1708
ENSG00000105613	MAST1	55	77	53	14	7	5
ENSG00000105617	LENG1	160.08	134.66	142.7	193.31	198.65	228.43
ENSG00000105618	PRPF31	1899.86	1816.13	1691.42	1910.62	1932.92	2090.36
ENSG00000105619	TFPT	390.04	361.78	371.29	355.37	349.87	378.62
ENSG00000105639	JAK3	4	1	4	0	0	1
ENSG00000105640	RPL18A	5389.97	5096.93	4677	4471.97	4254.91	4802.98
ENSG00000105641	SLC5A5	0	0	0	0	0	0
ENSG00000105642	KCNN1	1	3	2	0	0	0
ENSG00000105643	ARRDC2	511	579	448	245	217	240
ENSG00000105647	PIK3R2	2387	2147	2138	2195	2195	2511
ENSG00000105649	RAB3A	274	335	257	55	42	44
ENSG00000105650	PDE4C	658	1208	541	119	157	145
ENSG00000105655	ISYNA1	669.48	686.58	617.16	1940.16	1780.47	2044.72
ENSG00000105656	ELL	536	500	432	484	526	568
ENSG00000105662	CRTC1	288	317	262	469	420	475
ENSG00000105663		555.34	517.26	466.24	415.37	468.32	459.13
ENSG00000105664	COMP	2	1	2	27	32	31
ENSG00000105668	UPK1A	25	38	13	0	0	0
ENSG00000105669	COPE	2594.92	2225	2168	2661	2484	3010
ENSG00000105671	DDX49	790	792	673	791	774	923
ENSG00000105672	ETV2	6	10	2	7	4	11
ENSG00000105675	ATP4A	0	0	0	0	0	0
ENSG00000105676	ARMC6	647.93	520	606	765.89	716.83	883
ENSG00000105677	TMEM147	820	699	720	883	769	947
ENSG00000105679	GAPDHS	2	0	2.1	0	0	0
ENSG00000105694		0	0	0	0	0	0
ENSG00000105695	MAG	0	0	0	0	0	1
ENSG00000105696	TMEM59L	3	2	5	1	4	4
ENSG00000105697	HAMP	0	0	0	1	0	0
ENSG00000105698	USF2	1723	1558	1430	1539	1478	1813
ENSG00000105699	LSR	1742	1570	1570	2176	2100	2431
ENSG00000105700	KXD1	1881.66	1819.49	1617.02	1392.27	1433.51	1559.93
ENSG00000105701	FKBP8	6033	5721	5194	5885	5494	6490
ENSG00000105705	SUGP1	598	633	507	572	643	642
ENSG00000105707	HPN	3	7	6	2	3	6
ENSG00000105708	ZNF14	279	237	288	385	376	426
ENSG00000105711	SCN1B	150	141	164	402	359	416
ENSG00000105717	PBX4	6	10	10	17	18	15
ENSG00000105722	ERF	1138	836	872	1350	1340	1381
ENSG00000105723	GSK3A	1070	959	998.57	1462	1560	1647
ENSG00000105726	ATP13A1	899	905	998	923	1038	1026
ENSG00000105732	ZNF574	418.25	374	367	489	517.87	554
ENSG00000105737	GRIK5	262	248	201	551	597	638
ENSG00000105738	SIPA1L3	1555	1485	1539	1350	1606	1749
ENSG00000105750	ZNF85	549	445	418	387	404	483
ENSG00000105755	ETHE1	213	172	205	784	789	952
ENSG00000105767	CADM4	996	918	985	1359	1330	1612
ENSG00000105771	SMG9	828	843	879	1263	1249	1355
ENSG00000105778	AVL9	2503.97	2420.98	2223	1846	2017	2326.82
ENSG00000105784	RUNDC3B	69	71	76	73	46	66
ENSG00000105792	C7orf63	46	34	42	29	32	33
ENSG00000105793	GTPBP10	696	546	625	756	779	1015.23
ENSG00000105808	RASA4	112.93	129.71	124.49	88.63	76.89	91
ENSG00000105810	CDK6	2268	2042	1893	2436	2938	3908
ENSG00000105819	PMPCB	1927.34	1830.88	1855.11	2004.35	1936.6	2357.84
ENSG00000105821	DNAJC2	933.66	866.12	907.89	893.65	897.4	1115.16
ENSG00000105825	TFPI2	3284	2454	2982	887	917	1169
ENSG00000105829	BET1	1271	1159	1146	1249	1291	1615
ENSG00000105835	NAMPT	15441.77	13100.63	14167.78	8893.89	9852.29	11911.94
ENSG00000105849	TWISTNB	1589	1183	1264	1632	1674	1970
ENSG00000105851	PIK3CG	273	225	225	151	177	188
ENSG00000105852	PON3	0	0	0	0	0	0
ENSG00000105854	PON2	3270	2848	2836	3792	3706	4601
ENSG00000105855	ITGB8	3925	3148	3802	3172	3503	4877
ENSG00000105856	HBP1	3521	3185.23	3544.96	3502.51	3622.82	4392
ENSG00000105865	DUS4L	192.94	160.55	183.45	190.79	216.23	238.75
ENSG00000105866	SP4	632	526.83	510	577	608	834
ENSG00000105875	WDR91	2399	2219	2669	2542	2666	2851
ENSG00000105877	DNAH11	2.04	0	0	410.71	530.66	428.49
ENSG00000105879	CBLL1	1103	968	978	1168	1234	1415
ENSG00000105880	DLX5	0	0	0	0	0	0
ENSG00000105887	MTPN	16117.77	13465.1	13731.87	13588.21	14306.58	16013.69
ENSG00000105889	STEAP1B	30	25	23	8	13	12
ENSG00000105894	PTN	792	664	612	333	371	482
ENSG00000105926	MPP6	791	603	781	425	439	584
ENSG00000105928	DFNA5	1238	1073	1219	833	836	981
ENSG00000105929	ATP6V0A4	4	1	1	0	0	0
ENSG00000105939	ZC3HAV1	1536	1031	1110	2367	2955	3600
ENSG00000105948	TTC26	677	628	628	713	713	867
ENSG00000105953	OGDH	2738	2258	2552	2610	2725	3199
ENSG00000105954	NPVF	0	0	0	0	0	0
ENSG00000105963	ADAP1	347.39	338	294.84	75.66	69.2	57.99
ENSG00000105967	TFEC	4	0	3	0	0	0
ENSG00000105968	H2AFV	5098	4225	4688	6323	6262	7826
ENSG00000105971	CAV2	3284	2623	2760	3958	4108	5015
ENSG00000105974	CAV1	16749	14726	13868	16465	16988	19436.67
ENSG00000105976	MET	10462	9151	9323	9181	10206	12250
ENSG00000105982	RNF32	22.58	24.28	24.68	26	24	39.77
ENSG00000105983	LMBR1	3153.42	2670.72	2892.32	2364	2621	3180.23
ENSG00000105988	NHP2P1	0	0	1	2	1	2
ENSG00000105989	WNT2	2	6	5	45	31	39
ENSG00000105991	HOXA1	53	46	54	82	90	94
ENSG00000105993	DNAJB6	3560	2743	3373	4014	3930	4700
ENSG00000105996	HOXA2	93.29	133	166.38	113	117	106
ENSG00000105997	HOXA3	265.38	245.24	274.36	214.39	244.19	279.41
ENSG00000106003	LFNG	288	190	206	28	20	22
ENSG00000106004	HOXA5	836	766	772	586	529	588
ENSG00000106006	HOXA6	55.74	70.57	61.66	51	60	74
ENSG00000106009	BRAT1	754	795	731	627	612	682
ENSG00000106012	IQCE	165	138	196	586	655	824
ENSG00000106013	ANKRD7	38	23	23	16	24	34
ENSG00000106018	VIPR2	1	0	0	0	0	2
ENSG00000106025	TSPAN12	264	213	320	9	7	8
ENSG00000106028	SSBP1	2107	1953	1925	2347	2226	2710
ENSG00000106031	HOXA13	118	148	93	10	14	10
ENSG00000106034	C7orf58	135	126	97	1	3	2
ENSG00000106038	EVX1	0	0	0	0	0	0
ENSG00000106049	HIBADH	2554	2215	2200	3190	3040	3534
ENSG00000106052	TAX1BP1	4872.21	3867.56	4052.01	3874	3860.44	4865.21
ENSG00000106066	CPVL	1	0	2	3601	3515	4195
